拼多多买了六件衣服花了一百五差点没给我心疼死[融化],negative
原来你也是，我真觉得我现在看啥都贵[泪][泪][泪],positive
而且拼多多很多衣服也没有运费险了[泪],positive
拼多多有些东西比淘宝贵,negative
我为了一块钱返现疯狂夸赞自己不喜欢的东西的样子真的很狼狈。。,positive
看来你们不清楚呀！拼多多商家已经把原有的价格上调了百分之二十，然后买流量，所以PDD的东西会变贵！这是趋势，不开直通车没有流量，开直通车不调价赔钱，当然要调整高价格了！关键是拼多多本来质量就不咋滴，这下价格还变高了！更垃圾了！,negative
便宜没好货，抠抠搜搜的花了很多钱买了很多歪七扭八的残次品[摊手],negative
我拼多多多都不敢买了 小十几块的东西买着买着买上瘾最后一算账花了好几百[淡淡的],positive
我真操了真的[苦涩],positive
除了在吃方面没有亏待自己[白眼],negative
感觉pdd的东西越来越贵了，都跟tb差不多了,positive
我们公司能不能撑过今年都不知道，本来根本不敢花钱，618啥也没买,negative
想买的好多但是最后都能忍住不买 感觉自己特牛,negative
明年可能更严重[微笑],positive
啊啊啊啊你好会演 http://t.cn/A6QJz6YI,positive
是在苦难中打滚依然保有赤子之心慈悲心肠的小夭/玟小六，是害怕失去却从不惧付出的小夭/玟小六，是走过数百载风风雨雨最终拥抱住缺失在童年的自己完成自愈的小夭/玟小六，是同期声抠书式的演技赋予角色灵魂获得白玉兰最佳女主角提名的小夭/玟小六，相思不忘，今日幸甚与你再相逢。,positive
天设棋盘地做子，我敢下!浮生百味情难渡，我敢闯!纵深情难白首，我亦甘如饴。期待《长相思第二季》一番大女主杨紫小夭@杨紫 归位! [小夭][小夭][小夭],positive
再次恭喜大王姬入围第29届上海电视节白玉兰奖最佳女主角，她是高辛显赫的王姬小夭@杨紫 ，也是隐于清水的医师玟小六。她淡漠透彻，爱憎分明，肩负承诺一路相护，也害怕孤寂，与人为善；她独来独往，无力自保，面对现实忍气吞声，也心怀悲悯，带有锋芒。欢迎大王姬回归~,positive
7.8恭候大王姬小夭[爱慕][爱慕]有且只有小夭，无小夭，不相思[可爱][爱慕],positive
小夭[心][心][心],positive
天设棋盘地做子，我敢下！浮生百味情难渡，我敢闯！纵深情难白首，我亦甘如饴。西陵玖瑶 小夭@杨紫 大王姬归位！再次恭喜杨紫提名白玉兰视后，无杨紫不相思 期待杨紫长相思第二季！[小夭],positive
一入相思门，才知相思苦。相思不若相逢好，只因相思无尽处。不知不觉快一年了，感谢你进入我的生活，用美丽的色彩描绘丰富了我的生活！岁月缱绻，葳蕤生香，如今相思已解，在此恭迎杨紫小夭，大王姬归来！！ http://t.cn/A6QJzXzp,positive
长相思载誉而来，期待第二季盛大开播～你看，白玉兰和凤凰花迎风摇曳，你听，相思豆高呼王姬小夭俺想你，你来，和杨紫一起与小夭悲喜与共～,positive
白玉兰热烈绽放，红凤凰再次盛开。一番大女主杨紫小夭王者归来！ http://t.cn/A6QJz6kQ,positive
我想起来了[悲伤][悲伤][悲伤]小夭！妈妈来了,positive
好期待呀，小夭,positive
小夭你来啦[送花花][送花花][送花花],positive
白玉兰二度怒绽，红凤凰再次盛开。@杨紫 小夭，你好，我们又见面了。,negative
期待大女主杨紫小夭[赢牛奶][赢牛奶],positive
恭喜杨紫凭借长相思第一季提名白玉兰最佳女主角，期待第二季杨紫小夭的精彩演绎。,positive
大王姬[爱你][爱你],positive
欢迎成为我的网上邻居[嘻嘻] http://t.cn/A6QxpWDP,positive
爸妈解决不了你的问题，他们只会睡不着觉。。。,negative
“我以前比你苦多了，我要是像你这样，怎么活的出来，你现在家里的房子住着，家里的饭菜吃着，你有什么好愁的”,positive
70%的心理压力来自父母,positive
笑死 我爸妈说：温室里的花朵你就是没吃过亏，你已经很幸福了，你能有多大的事啊，我们那会饭都吃不上….,positive
我跟他们说上班快累死了，八小时走一万多步，脚疼很久了想挂个号看看，他们说上班哪有不累的，受人家管就得听人家的[裂开][裂开][裂开],negative
大家的父母都是致郁系，我就没那么难过了……[抱一抱],positive
谁懂 和我妈吵完架 然后打电话跟我爸说 等于火上浇油🙏,negative
遇到学生紫砂事件：“真不知道现在的孩子怎么能这么脆弱，她爸妈得多伤心啊，真是太自私了，一点不为家里人着想！”,positive
因为你的心理问题多半就是父母造成的[苦涩][苦涩][苦涩]没想到吧[怒],positive
害//@表演系人格:爸妈解决不了你的问题，他们只会睡不着觉。。。,negative
跟他们说了我的焦虑，他们给我来一句我是吃饱了撑的闲出来的。就应该结个婚生个孩子买个车子和房子制造一点压力[可爱][可爱][可爱]，有压力了就没空焦虑一些乱七八糟的了。听完想直接跳楼的节奏[可爱][可爱][可爱]所以……我是什么很贱的人嘛要把跟他们讲？是焦虑不够深还是要一键直通抑郁[可爱],positive
当你把心理问题给父母说了，他们会骂你一顿,positive
突然觉得，如果他们真的觉得人好好活着怎么会得抑郁的话，那我是不是也不必在意他们的感受而把自己搞得那么憋屈[摊手]毕竟按他们的理说他们再难过生气经历苦难和折磨他们应该也不会有心理问题才是,positive
虽然我爸爸妈妈很积极地陪我面对 但我心理压力真的变重了 觉得不快快好好起来会拖累爸爸妈妈[苦涩],positive
因为家委要家长帮忙我 我跟她说叫她别来 她还是来了 她明明答应我了 然后她看我什么的 我都没理 然后她生气了在班上大吵大闹 还骂的很脏 时间过的有点久我有点忘记我们为什么吵架她为什么骂我了 然后我跑出去以后她又跟我爸打电话骂人我记得当时我喜欢的人也在班上 反正我也挺尴尬的 虽然过去了很久,negative
他们根本不会懂[微笑],positive
@落桉椰枳- [允悲][允悲],positive
千万别！说了我至少再内耗一天[泪]现在已经学会了有话说给日记本,negative
谁都不能说[允悲],positive
你很厉害！从第一次提醒女生到陪她去作证，第二次挨家挨户提醒大家，第三次据理力争，每一次每一步都非常厉害！,negative
小人畏威不畏德。太对了。,positive
马甲，虽然你头大，但是真的是个好人[污],negative
所以找物业没用，只能直接报警,negative
独居人真的感谢了[苦涩],positive
做得好！！！,negative
我们小区也出现过，半夜十二点多专门走楼梯在人家门口探头探脑看，吓得我们一堆人都在门口安装了摄像头，好像还是个高中生,negative
所以你值得有一帮互联网朋友👏👏👏,positive
碰到这种人真的没办法[猪头] 我一个住遇到过一个男的喝了酒半夜来敲门 来了有五次 并且我也叫了保安及警察 可是没有用 因为没造成实质性伤害 人家只是说自己走错了[裂开]  我只能给家里家门口都装了监控及只能猫眼并告知邻居[伤心]  独居女性真的很难,negative
智能门铃真的太重要了，不然我有理说不清。我的垃圾用纸盒子装着放门口呢准备下楼的时候一次性端下去，物业的清洁阿姨（只负责拖地）把我垃圾拎出来丢楼道把盒子拿走了，我刚开始还以为是捡破烂的凌晨三四点来扫楼的，那就找不到人了，结果录下来是物业的清洁阿姨，那好说，责任到人了 http://t.cn/A6QIYqWQ,negative
变态的道德底线很低的，他能做出那样的事，一是心存侥幸，二是觉得这不算个事，碰见前者，也许可以用点破他的方式让他知羞而退，后者也许觉得你是他play的一环,negative
谢谢甲的责任心！物业和稀泥，有实质性伤害就晚了呀。,negative
谢谢你，靓仔[心],positive
天呐马甲，今早我们楼栋群发生了一模一样的事情，然后我就刷到你这篇了！,negative
这类似的事，我也遇到过,positive
要是你把那段监控拿给我看，能吓得连夜搬走，每晚睡觉前都要确认反锁了门，听到异响也绝不敢去看，刷到太多案例,negative
这年头变态怎么这么猖狂,negative
那种人本来就不要脸的,negative
哎 有遇到类似的情况 一个僵尸脸的警察在我报警之后 硬是帮我把他扭到派出所关了几天 从此对那种板着脸的警察叔叔有莫名的信任感 他对我说，以后遇到这种事 不要哭 跟我们说 我们帮你,negative
[微笑]有一次对面邻居敲门说借厕所，说他家厕所在维修，就是穿着短袖下半身被短袖盖住没有穿裤子[微笑]当时我是下意识开的门问他什么事？然后说不方便[微笑]现在想想真的很惊悚,negative
老婆晚上好,positive
来了，宝宝[兔子]好美！,positive
啊啊啊宝贝想死我啦[亲亲][亲亲][亲亲],positive
好久不见呀老婆[可怜][可怜][可怜],negative
老婆！！！,negative
宝宝 好好休息辛苦啦,positive
宝贝💜💜💜💜💜💜,positive
宝宝啊啊啊啊啊,positive
好想你宝宝[淡淡的],positive
宝宝想你啦,positive
宝宝晚上好呀[爱你],positive
啊啊啊宝贝💜💜💜,positive
老婆啊啊啊啊啊啊 好想你,positive
老婆，你好美,positive
露思💜💜💜,positive
啊啊啊啊天呐天呐美晕了我宝贝[亲亲][亲亲],positive
来咯来咯[色][色][色],negative
宝宝宝宝好可爱好美丽[嘻嘻][嘻嘻][嘻嘻][嘻嘻] http://t.cn/A6QJNPHr,positive
可爱鬼上线[送花花][送花花][送花花],positive
宝宝天天开心！好好休息！！[亲亲][亲亲][亲亲][爱你],positive
一梦两世，谋定天下。步步为营，权倾朝野。💜恭迎知书达礼、冰雪聪明、艳绝华京的李蓉长公主殿下@赵今麦angel  ，与君携手共度华年！[打call],positive
💜我重生了，重来一世，我要夺回我的一切🤔在爱与权谋中寻味相守真谛，期待@赵今麦angel 携李蓉共度华年💜,positive
恭迎长公主殿下赵今麦李蓉💜#赵今麦李蓉#,positive
李蓉 明天见[泪][泪][泪][泪]#赵今麦李蓉#,positive
吉时将至，恭迎长公主殿下赵今麦李蓉💜#赵今麦李蓉# @赵今麦angel http://t.cn/A6QiXfC9,positive
恭迎长公主殿下李蓉💜#赵今麦李蓉#,positive
吉时将至，恭迎长公主殿下赵今麦李蓉💜#赵今麦李蓉# @赵今麦angel,positive
恭迎长公主殿下,negative
恭迎长公主殿下赵今麦李蓉💜#赵今麦李蓉# http://t.cn/A6QiXfuS,positive
吉时将至，恭迎长公主殿下#赵今麦李蓉#@赵今麦angel,positive
吉时将至，恭迎长公主殿下[揣手][揣手][揣手],negative
4小时不到[好运连连],negative
一晚上给娃儿盖无数次被子[允悲],positive
喝了霸王茶姬柠檬光感栀子茶 一晚没睡着 [泪],positive
三点多醒了，一直到五点才睡着[笑cry][泪],positive
晚上11.30睡到8.10迟到了[泪],positive
睡得时间不长，临睡前还在和电子产品依依不舍[允悲],positive
晚上一点到两点睡，早上十二点起，算熬夜吗[二哈],negative
睡了8小时,negative
早,positive
早上好[心],positive
我投给了“6-8小时”~,positive
晚上九点多睡到早上八点[笑cry],negative
怎么没有十小时以上的选项[馋嘴],positive
8点的飞机，导游让我们4:30出宾馆门[允悲]落地到家了,positive
没有睡，夜班步数2w+,positive
六个多小时,positive
九个小时,positive
昨晚睡了7个小时，深睡只有2个小时,negative
期待宝宝 http://t.cn/A6QxolVz,positive
期待沈月饰演青年何家丽[打call][打call][打call],positive
期待我们家丽[怒骂][怒骂][怒骂][怒骂]@沈月,positive
🌙市井长巷，烟火人间。在相聚与离别中，感悟亲情、爱情与友情，品尝人生百味。期待属于青年何家丽@沈月 的成长故事🌻 [给你小心心][给你小心心] http://t.cn/A6QxolSK,positive
啊啊啊啊 期待青年何家丽[打call][打call] http://t.cn/A6Qxol4z,positive
期待宝宝 http://t.cn/A6QxoRa5,positive
🌙市井长巷，烟火人间。在相聚与离别中，感悟亲情、爱情与友情，品尝人生百味。期待属于青年何家丽@沈月 的成长故事🌻 [给你小心心][给你小心心][给你小心心][给你小心心][给你小心心] http://t.cn/A6QxojLH,positive
想看何家丽！！,negative
啊期待我们家丽！ http://t.cn/A6QxoYy3,positive
宝宝！期待[好喜歡][好喜歡][好喜歡] http://t.cn/A6QxoH8a,positive
期待小沈[愛慕],positive
期待青年何家丽@沈月 http://t.cn/A6QxojNs,positive
期待沈月饰演的青年何家丽 http://t.cn/A6QxKGhW,positive
期待沈月饰演青年何家丽[色] http://t.cn/A6QxoQzL,positive
期待沈月@沈月 [送花花][送花花][送花花],positive
期待老婆新剧[憧憬]，期待沈月饰演青年何家丽[打call]@沈月 http://t.cn/A6QxoHij,positive
期待家月 爆爆爆爆爆炸💥[打call]@沈月 http://t.cn/A6QxoTKi,negative
期待家丽！[汪洋海蓝比心],positive
关注博主接好运[耶],negative
接接接接接接 这个我真忍不住[抱一抱],positive
我讨厌的人最后没上大学而我上了[NO][NO],positive
我讨厌的人比我低了差不多一百分,positive
接接接 都不允许考得比我好[傻眼],positive
好爽啊我靠讨厌的人比我低了一百二十分哈哈哈哈哈哈哈哈哈哈没有本科上了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,positive
那必须的啊！！！我高考490分必须有！！！,negative
会考成绩比讨厌的人高  比欺负过我的人考的好,positive
我高考的时候就是这样的[doge],positive
期末考期末考同理[嘻嘻][嘻嘻][嘻嘻],positive
这个必须接,negative
接接接 大接特接！,negative
这就不得不提我讨厌的男生比我低1分啦[爱你]1分压死他了[色],negative
我讨厌的人都没高考过 当一辈子ktv前台吧[挤眼],positive
接[泪],positive
不是我真受不了，我讨厌的俩一个比我高一分一个比我高三分[泪][泪][泪],positive
接接接这个必须接[微笑],positive
来还愿 比对方高,positive
这么甜的感情，什么时候能轮到我呀[抱一抱],positive
朝哪个方向磕头能求个有这么好的老公,positive
拥有能提供情绪价值的朋友也很棒,positive
我已经溺死在你们的爱河里了[泪][泪],positive
真的蛮羡慕另一半情绪稳定的，不内耗,positive
你以为，我看了心情更加不好了，哼～,negative
想要一个能提供情绪价值的[泪][泪],positive
推给我干嘛 推给我男朋友[doge],negative
知道了 卖宝的[微笑],positive
假的吧[二哈]（抨击一切我得不到的[单身狗]）,negative
每次看完博主后转头马上去看我也不太了解她博主[喵喵],negative
做梦都梦不到的哦[揣手],positive
@快乐从熬夜以外的时间里获取 求🙏,positive
太幸福了[泪],positive
百种人生可能，其中一种是你； 情绪价值满满，男朋友非你莫属。,positive
又是毒鸡汤，不排除确实有这么好的情绪男主，但怎么就都是男的在提供情绪价值呢？像极了（时光正好）里的许梦心[doge],positive
这么甜能谈多久不会变[泪],positive
不要推给我，我会嫉妒[微笑],positive
做梦我都不敢这么梦,positive
服了这样的恋爱到底是谁在谈！！[泪],positive
作为曾经从业20年的前新闻记者，俺就直说了吧：这个行当是被谋杀的！整个社会都要为此而承受报应！！！[闭嘴][闭嘴][闭嘴],positive
为什么心知肚明的事，就只能心知肚明？,positive
批判有用的话，大家整天耍嘴皮子就行了呗。你把台湾批判回来，你把新冠批判没了，你把肺结节批判好[哈哈],positive
你在加拿大都只敢心知肚明，我们在坐的身在局中更不敢说了[doge][允悲],positive
视频时代兴起，人人都是记者，但也人人都可以造谣，只要热度而不进行核实调查，其实，我们缺的是真正的有职业道德的记者,positive
那还有什么新闻，都是宣传了！[摊手][摊手][摊手],negative
建议以后开设东大宣传专业，新闻已死,negative
仍然适用：某大学法学老师在课堂上讲道：同学们，现在这社会啊，大案看政治、中案看影响、小案看关系……  话还没讲完，一同学猛地把课本摔在地上：请问，什么时候看法律呢？我不学了……  老师指了指地上的书说：同学，我看你还是把课本捡起来吧，我可以负责任的告诉你，期末考试的时候肯定看法律……,positive
我宁愿痛苦，也不要麻木,positive
是的，新闻为什么没落？难道不是心知肚明吗？,negative
张雪峰这种可以成为网红还说要上市，我只能说这就是中国教育的悲哀！,negative
我就是新闻系毕业的，二十几年前，新闻系非常受欢迎。,positive
文科生不容易啊，从来都是[悲伤],positive
现在的人都是过好自己就行了，你和他多说会认为你无知，殊不知，大家都在一辆车上，车子边偏离轨道，任何一个人都无法避免。,positive
新闻专业很惨，从事新闻专业的人很惨，失去新闻专业的社会也很惨,positive
老师，我希望在微博上一直都看到你，我想听到清醒有良知的声音,positive
很多人愿意生活在这种幻象里，并且逼迫别人要接受这个幻象的世界是好的，不能说不好。,positive
不要作时代的鸵鸟。,positive
历史总是在重复，总是在重演，人性的弱点，总会制造悲剧,positive
浑身软肋的印度人,negative
疯刀聂九罗大杀四方[打call][打call][打call][打call]迪丽热巴剧抛脸演什么像什么真厉害，是冷艳魅惑的飒爽浓艳系大美女聂九罗，亦是坚韧敏捷于刀尖上行走的武力担当疯刀传人，一面魅惑一面独立，聂九罗从纸笔中活了。#迪丽热巴聂九罗#,positive
有刀有狗走青壤，狂犬是前锋，疯刀坐中帐，鬼手打鞭亮珠光。观疯刀聂九罗@Dear-迪丽热巴 力战白瞳鬼，入夜斗地枭。,negative
太期待迪丽热巴&疯刀聂九罗啦[哇]来预约吧http://t.cn/A6TfrpXP http://t.cn/A6Qx4D5i,positive
聂九罗[憧憬],negative
有刀有狗走青壤，狂犬是前锋，疯刀坐中帐，鬼手打鞭亮珠光。观疯刀聂九罗@Dear-迪丽热巴 力战白瞳鬼，入夜斗地枭。 http://t.cn/A6QJ7q4N,negative
期待聂九罗[彩虹屁],positive
雕塑家聂九罗[爱慕] http://t.cn/A6QJ7qXb,positive
#迪丽热巴聂九罗# dlrb #迪丽热巴枭起青壤# 迪丽热巴｜枭起青壤｜聂九罗@Dear-迪丽热巴 http://t.cn/A6QJ7qJc,negative
自秦始，猎枭军，一入黑白涧，人为枭鬼，枭为人魔。看刀家后人聂九罗@Dear-迪丽热巴 孤注一掷，绝境逢生。 http://t.cn/A6QJ7qb3,positive
疯刀聂九罗请姐姐刀我！！！ http://t.cn/A6QJ7qT3,negative
迪丽热巴聂九罗,positive
期待迪丽热巴聂九罗 http://t.cn/A6QJ7qNS,positive
是冷艳魅惑的飒爽浓艳系大美女聂九罗，亦是坚韧敏捷于刀尖上行走的武力担当疯刀传人，期待疯刀出鞘、期待@Dear-迪丽热巴 聂二[打call]来预约http://t.cn/A6TfrpXP http://t.cn/A6QJ7q1o,positive
雕塑画笔，猎枭疯刀，半面艺术家，半面逐猎手，藏在雕塑后的猎手聂九罗@Dear-迪丽热巴  将穿梭明暗之间，揭开人枭之秘。,positive
期待迪丽热巴聂九罗 http://t.cn/A6QJ7qcE,positive
我的姥啊[憧憬][憧憬]聂九罗好美啊[憧憬][憧憬][憧憬],negative
期待与迪丽热巴疯刀聂九罗见面！我的老公姐！,positive
繁华落尽，一篇往事浮现；折戟沉沙，一段轮回续签。四面楚歌之地，与炎拓@陈星旭--CHEN先生 携手并战，一起揭开青壤下的玄秘面纱。,positive
霸总届的天花板😎熟男届的第一苏神💓豪门中的上位者 🤫商场中的领头人🤝爱情上的拿捏者👌事业上的无敌之神🤩韩廷❤️@许凯soso http://t.cn/A6QiJq62,positive
最美的是烟火，看不够的是星光，在这热情似火的七月，恭喜《你比星光美丽》定档！期待@许凯soso 解锁新角色，带来成熟完美的韩廷！,positive
最美的是烟火，看不够的是星光，在这热情似火的七月，恭喜《你比星光美丽》定档！期待@许凯soso 解锁新角色，带来成熟完美的韩廷！ http://t.cn/A6QiJcdD,positive
成熟是他的气质😎强大是他的名字🤫现实是他的本质🥰理性是他的代名词🤭欢迎从容不迫😌成熟务实☝️理性克制🖤的韩廷韩总大驾光临@许凯soso http://t.cn/A6QiJqNP,positive
恭喜@许凯soso 新剧《你比星光美丽》定档！期待事业上游刃有余，商场中运筹帷幄，从书中走出来的高干文霸总韩廷！ [哇][哇],positive
对梦想，她纵情驰骋；对爱情，她奋力追寻。青涩褪去后的成熟，坎坷踏出后的平坦。纪星，交给自己一份满意的答卷。@谭松韵seven 倾情演绎，星光再美丽，亦难越过卿。 http://t.cn/A6QiJqQz,positive
#谭松韵你比星光美丽# 纪星，对待梦想一往无前，对待爱情奋力追寻，她坚强又独立。那个追星星的人一路与星光相伴，踏平坎坷，最终成为自己的星星，在事业爱情上熠熠生辉！谭松韵真诚演绎，赋予纪星鲜活生命，让我们期待与纪星见面！@谭松韵seven http://t.cn/A6QiJ5Qj,positive
期待@谭松韵seven   的纪星，期待努力科研创业的#谭松韵纪星# ，一路自强成长，闪闪发光，事业爱情双丰收[努力]#谭松韵你比星光美丽#,positive
恭喜许凯你比星光美丽定档，期待@许凯soso 韩廷[送花花][送花花] http://t.cn/A6QiJJlb,positive
各部门注意‼️超级霸总韩廷@许凯soso 即将在暑假档华丽袭来😎就一眼你看不了吃亏看不了上当💕腾讯视频🐧芒果TV🥭湖南卫视🙌🏻任君挑选😍真正的帅哥，真正的霸总就在此剧🖤我和韩廷在你比星光美丽等你来🤲 http://t.cn/A6QiJfqM,positive
最美的是烟火，看不够的是星光，在这热情似火的七月，恭喜《你比星光美丽》定档！期待@许凯soso 解锁新角色，带来成熟完美的韩廷！ http://t.cn/A6QiJVBR,positive
霸总届的天花板😎熟男届的第一苏神💓豪门中的上位者 🤫商场中的领头人🤝爱情上的拿捏者👌事业上的无敌之神🤩韩廷❤️@许凯soso http://t.cn/A6QiJV1A,positive
左手创业，右手拿捏，期待星辰CEO纪星驾到 ！这一次事业爱情我都要！ @谭松韵seven http://t.cn/A6QiJxbx,positive
恭喜@许凯soso 新剧《你比星光美丽》定档！期待事业上游刃有余，商场中运筹帷幄，从书中走出来的高干文霸总韩廷！,positive
啊啊啊你比星光美丽定档了（跑来跑去🏃‍♀️）期待已久的霸总韩廷@许凯soso 要来啦（疯狂🤯）（尖叫🙀）谁还不知道这件事奔走相告（上蹿下跳🤸‍♂️）姐姐妹妹你们的好老公来了（韩廷‼️韩廷🕺🏻）椰椰奶奶你们的好孙孙来了（遥控器在手🤺） http://t.cn/A6QiJVfk,positive
期待许凯韩廷,positive
最美的是烟火，看不够的是星光，在这热情似火的七月，恭喜《你比星光美丽》定档！期待@许凯soso 解锁新角色，带来成熟完美的韩廷！ http://t.cn/A6QiJ0uF,positive
期待@谭松韵seven   的纪星，期待努力科研创业的#谭松韵纪星# ，一路自强成长，闪闪发光，事业爱情双丰收[努力]#谭松韵你比星光美丽#[doge] http://t.cn/A6QiJc3V,positive
她的聪明和勇敢让她在逆境中依然坚定不移。纪星，用智慧和决心重新走向成功，追求自己的创业目标。#谭松韵你比星光美丽纪星# http://t.cn/A6QiJxQW,positive
期待许凯韩廷[打call],positive
晴天霹雳,negative
怎么没有办工作签[哆啦A梦害怕],negative
不能黑着吗？那个搜普沟gi说黑了五年呢,positive
有点好笑对不起[汗],negative
no————,neutral
好崩溃,negative
之前高丽那边的柒川菜就是我和朋友每周都去吃，吃了一个学期因为老板签证到期关门了[允悲]还好后来过了一两个学期又回来了,positive
看了一眼博主IP，韩国，更惨了,positive
不会是我经常吃的那个吧…东北人开的,negative
啊啊啊啊[苦涩]带入一下在小韩…简直不能再崩溃！,positive
啊？后续后续，厨师人没事吧,negative
dbq但是真的好好笑哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,positive
不！！怎么会这样厨师怎么办啊[衰],negative
都的抓马人生[裂开][裂开][裂开],negative
啊？？？,negative
乐死我了,positive
啊啊啊有点好笑了对不起,negative
我去……被抓走了有点吓人啊[允悲],positive
哦不,negative
能不能盼点好啊[疑问],negative
能不能盼点好的[费解][费解][费解],negative
你想咋滴[微笑],positive
真讨厌呢，祝大家期末都高过,positive
天啊我覺得超好笑 看來還是小孩多啊,negative
我以为大家都当玩笑话看呢原来那么多人当真[傻眼],positive
滚,negative
不接4⃣️远点[二哈],negative
考都考完了还在骂的多半没自信[允悲][允悲],positive
能不能想点好的[允悲],positive
不接,negative
事已至此，先上王者再说[哆啦A梦害怕],positive
plq你们好萌啊[允悲]要真努力考好了哪还信这些[允悲]怪迷信的,positive
无意点开 厄运滚开,positive
[太开心][太开心][太开心],positive
爬远点,negative
这条不赞，说点好的[太开心],positive
@KimJinHwaaaaaaan,neutral
说实话，我来参加我只在乎菜好不好吃，你什么环节我压根不在乎,negative
有伴娘不要伴郎？新郎入赘来的？[吃瓜],positive
取消伴郎增加了伴娘和朋友发言[笑哈哈]，怎么不把新郎也取消了,negative
我觉得这样很好啊按自己的意愿,positive
都取消吧，感觉有一些真的太尴尬了[允悲],positive
我想问一下，新郎就没个见证自己人生大事的朋友做伴郎吗[笑cry]，看似。。。，其实挺自我为中心的[笑cry],positive
自私的人不建议结婚,positive
跪拜父母敬茶改口都能取消？？？[费解][费解][费解],negative
取消的全是男方那边的，增加的全是自己这边的,negative
增加朋友发言，取消父母发言，咋想的？父母养你到大，这么重要场合都没资格发言？你觉得父母不善言辞只是你以为的，我有个姨妈姨父平时也不善言辞，表妹结婚时的发言真的很真情流露，很好。,positive
哇塞，这感觉简直不要太爽了，完全属于是自己筹备呀[抱一抱][抱一抱],positive
说实话，都是过来人，来参加婚宴的除了非常好的几个朋友和双方血亲，其他人只在乎菜好吃不好吃。。。。。,positive
增加的感觉更尴尬,negative
啊？增加了很多朋友的环节？作为朋友我们也只想吃饭,negative
精致的利己主义者，修改的全是只顾自己不顾长辈的，说实话娶这种人回家有的受罪了。,positive
这还办什么婚礼，不办婚礼直接自己请一群朋友拍照玩嗨不就好了吗，从头到尾都在说拍照[作揖],negative
20年后再看，闺蜜发言还不如拜拜父母。,positive
为什么只取消伴郎 还留着伴娘呢,positive
"我跟我老婆结婚的时候是我开车带他去的饭店,取消了所有的环节,请了一个司仪,然后司仪说了三五句话,然后我们一家人在台上集体敬了一杯酒“可乐” 就开始搂席模式,我跟我老婆表示很满意[挤眼]在满意不社死的同事还省了1万块 ,我爸妈把这一万块给我们了[哈哈]",positive
个人感觉，很自私。倒也不是说父母的精神层面需求，感觉玩儿成了自己的游戏，甚至在于有没有男方的存在好像也不太重要。,positive
你这个身材可以展示，他还是穿点衣服吧，看不下去[允悲],positive
未来老公不可看系列[馋嘴],positive
姐我真的是发自内心的关心你一句 他这么瘦弱真的行吗[思考],positive
p11是哪家啊好好吃看起来,positive
什么相机呀[爱你],positive
衬衫有没有链接啊[可怜],negative
吊带好好看[泪]想要链接[泪],positive
长得好像许允真,positive
以后你会后悔发上网的。好言相告赶紧趁现在不红没什么人认识删了吧…,negative
祝好孕,positive
这男的令人毫无欲望的儿童身材[哆啦A梦害怕][哆啦A梦害怕][哆啦A梦害怕],positive
你俩总分加起来不会超过二本线[允悲],positive
你很美 你男朋友也是男的,positive
第一次对黄毛有了清晰的认知,positive
长大后应该会后悔发出来,negative
小伙子太瘦弱了。,negative
你很美 但男朋友就不评价了[允悲],positive
只希望这个男的是个富二代吧，不然我都替姑娘亏的慌,positive
这高中生？能考几分啊,positive
赶紧删了吧 以后你就知道后悔了,negative
猴子都知道洋人不好惹[允悲][允悲],positive
猴子说妈呀怎么来了一群巨猴[笑cry],positive
猴王：散了，散了，都没带包，没吃的抢……,positive
都是保护动物，就看谁狠了,positive
[笑cry]他们还是做了调查的 啥物件都没带[老师好][笑cry][笑cry],positive
🙉：靠，神金冰，杀人都不犯法那种,positive
好像和平精英匹配大厅[允悲],positive
猴子遇猩猩，体格有差异[吃瓜],negative
这可不是峨眉山猴子🐒,positive
因为他们身上没有带可抢的东西[允悲],positive
猴子：什么味儿，我怎么睁不开眼睛了[允悲],positive
野蛮对野蛮,negative
买办汉奸猴[二哈],negative
这波我支持歪果仁……给我削它们，使劲揍……[二哈],positive
人类，也就是早觉醒了10万年，也就是早进化了500万年。。要是晚一步，那就惨了。。。猴子，无毛恐怖直立猿，白猴子、白猿。,positive
果然猴子也怕刚下树的野蛮人,positive
峨眉山猴子会看人下菜碟，欺负女生你又怕它又凶。遇到那种面凶的人它一般不动手。,negative
猩球内战,negative
峨眉山的猴子?那打一顿好了[允悲],positive
洋相还得洋人出,positive
离新书还有两天，这本书是我给大家此刻最好的祝福。[心],positive
高考没考好 怎么面对家人的阴阳怪气啊[苦涩],positive
